feature0,feature1,feature2,class
6.839872635,13.03642506,5.337274623,A
9.17251986,17.50095664,12.59651391,A
16.75259976,9.657055776,0.169830603,A
15.06201772,8.642069261,19.8602718,A
20.52636948,2.620022582,13.58520282,A
16.21516727,15.24620105,18.31823826,A
15.17285052,19.65927252,7.572528295,A
5.359489687,9.142665012,11.60761365,A
18.70572637,10.29332935,19.11518675,A
23.04073535,15.73862895,9.145528719,A
17.85221919,0.640592313,11.15975977,A
11.02135503,8.370547064,18.93986897,A
14.65548116,2.348790879,3.713078757,A
13.12838502,11.12415433,0.349555964,A
12.89433391,9.339024192,19.73195549,A
14.87924607,9.351756957,0.155285691,A
21.06795,3.794620224,5.273013123,A
16.92836736,15.22590231,1.710913545,A
15.44349148,18.64120854,5.16954722,A
14.96041448,0.353441209,8.052533921,A
12.8967683,16.96442532,16.69068485,A
21.24401344,2.375753021,10.28814522,A
7.589049583,6.464187135,15.57120218,A
15.24883508,9.051686693,0.055595075,A
6.568518896,5.107771808,11.52876923,A
7.170849664,6.197567348,5.364230175,A
20.11363035,17.47333678,6.170580351,A
9.974122612,15.03418341,3.103914006,A
20.73267905,13.36008894,2.626296353,A
17.47123519,12.22757941,19.40459216,A
15.33823134,18.76754941,14.50398686,A
14.97656757,8.683440189,0.144450861,A
22.26842534,11.22384918,3.355589529,A
13.830515,9.137104559,0.161258737,A
13.80279351,8.684304684,0.202958894,A
19.10230282,10.10785576,18.96378827,A
15.0275622,5.404400888,1.269987901,A
9.7675162,11.28941025,1.714928961,A
6.103920746,13.35681675,7.221297932,A
24.88755308,11.13331345,9.5268076,A
18.12160709,15.80466223,17.3110227,A
11.34544972,7.392103438,18.82307081,A
13.46185866,17.84061926,15.7462528,A
14.68892698,3.43840215,2.640318751,A
9.50415949,1.738800176,11.12238623,A
12.38980587,10.95224131,0.408746184,A
16.60909284,7.051286965,0.600280273,A
12.54496877,11.15262743,19.5003188,A
22.6666613,13.30759907,4.553969805,A
15.83017035,10.23384739,19.82864057,A
16.79988412,19.44261832,12.20270922,A
14.20309906,10.76123254,19.86361727,A
14.29492212,8.226380934,19.67862101,A
6.091070701,10.16748327,14.34151929,A
14.5085182,11.5139806,0.275153609,A
15.31635601,19.34611448,6.682887919,A
18.94959254,4.486367937,2.787419463,A
12.37653079,18.34041767,14.51194499,A
11.23149957,16.3250537,3.363902421,A
12.66056522,7.698499831,0.709534179,A
18.49486339,15.99430361,2.841694839,A
23.94709495,13.56057544,12.09130494,A
23.63764473,6.504059203,13.08618291,A
10.20163607,1.4298515,9.765877358,A
13.48069983,0.537699428,12.10988092,A
14.66260397,9.892267773,19.9458049,A
18.05726633,1.990854953,5.186904642,A
15.7155093,9.267402792,19.87234207,A
20.04936505,15.25986331,16.61587276,A
15.33237605,13.75556964,19.16287436,A
7.34395677,11.66615056,15.98227721,A
17.20169841,11.03166657,0.409308116,A
5.781016234,13.54774869,10.29656381,A
23.60527341,12.81993122,14.11066344,A
13.36812533,19.39641561,12.89339131,A
15.11371291,7.518901954,19.50051948,A
16.91587832,17.41586722,16.261446,A
13.20521078,0.258650782,8.794528314,A
14.62202739,13.44650407,0.782033258,A
13.0678551,13.42747105,0.980891197,A
13.62805844,4.299714869,1.982656372,A
24.35101274,7.438455584,12.04527488,A
8.802689957,4.989757938,15.7610385,A
9.656323567,12.53107624,18.00891728,A
13.8246509,13.51556537,19.2196845,A
16.58805042,10.68949386,19.8089354,A
15.15069226,3.196252604,2.895292539,A
19.73978325,15.85220935,16.4062148,A
23.83808929,8.345224427,14.02836616,A
21.50834909,7.588659232,17.16818275,A
5.963926161,13.79687089,11.72118768,A
17.70421332,13.98878844,18.6657615,A
7.004684623,12.66882691,15.19262014,A
13.48075944,6.875151711,19.30001321,A
16.32389457,9.738209725,0.282756979,A
7.138115557,4.109665401,10.19837793,A
15.42712327,18.29505921,4.707965154,A
14.22063984,5.904180464,18.94309002,A
21.26945384,10.16709498,2.34902337,A
7.693301286,14.87208613,5.545406889,A
9.064484643,13.80549124,16.97558475,A
19.49629949,13.8341437,17.86344198,A
13.1872178,13.67053421,19.00995333,A
13.77907219,8.712984472,0.28615777,A
6.554508228,14.42245762,12.42359187,A
21.84100149,14.12536371,15.86385338,A
16.23241341,4.890382731,1.519373475,A
13.80833395,7.15746983,19.428168,A
8.305129146,7.703829977,3.036682833,A
15.24661394,5.243798031,18.6611831,A
6.085131593,11.01975756,14.00522083,A
17.34290825,5.221472739,1.684930338,A
14.87403956,10.16806462,19.8151961,A
7.871329303,3.388254353,8.128150748,A
12.05784731,9.790245746,0.558435489,A
20.63108483,18.11452065,10.81050624,A
17.41460064,0.578084661,8.351875105,A
5.272328839,10.75896142,8.230328975,A
6.759823716,14.14502179,6.295941345,A
11.91924273,3.461579477,16.74465155,A
8.68075307,17.71717603,10.52059961,A
14.39529107,16.70892617,17.17770563,A
20.90370226,2.414371518,12.08820492,A
17.31597939,9.782535367,0.398105907,A
16.56535926,15.53142496,1.91580677,A
14.88968836,10.18312094,0.100597941,A
12.01618624,0.812588361,7.55939957,A
20.11411317,18.5737976,9.659644397,A
11.83501538,11.21680525,0.727716314,A
14.45912454,6.620284142,19.29381719,A
6.439718395,15.11346618,10.73682962,A
6.474990292,5.170225485,8.886553596,A
13.03517137,0.8381907,13.47438043,A
12.25695216,12.14699678,0.758193225,A
14.07514876,12.28878579,19.53096109,A
12.60731273,19.01851054,6.78401467,A
7.323461216,4.765076137,13.36860748,A
15.73031164,11.36664924,19.69257204,A
9.291302265,1.820146758,9.595103347,A
12.37099219,9.978347274,19.47985981,A
9.772083382,6.443748321,17.6233495,A
8.050738417,13.35556109,3.831224084,A
23.99511008,8.676547926,13.88414506,A
13.4361103,19.54188606,11.89044893,A
23.6497546,14.94797441,10.3158359,A
10.29188856,10.49273558,18.69978149,A
12.90353203,4.817791615,18.21742191,A
15.72828026,10.42653467,0.061056143,A
15.32008265,9.624198217,19.96262532,A
14.77938687,9.806801605,19.89474646,A
8.521367312,10.59805643,17.47025194,A
15.40284711,9.887267703,0.06235212,A
16.31437509,3.67638284,17.53158918,A
6.764008922,4.930071105,8.085605579,A
15.34355572,9.156338186,19.80913288,A
5.429435106,7.788705948,10.95780804,A
23.88647717,13.63283595,12.02964618,A
14.67887238,7.101958051,0.537957277,A
10.62002737,12.63469891,1.482061785,A
11.44565161,1.492094415,13.76611462,A
7.302431593,8.027536972,15.80608683,A
7.08713125,4.212599531,9.763358294,A
23.8965135,5.71611117,9.246136112,A
17.7736812,16.93466166,16.61734614,A
5.232520218,9.327553135,11.65218937,A
5.42779176,10.56301544,12.17934826,A
9.48071392,3.317212674,5.213092442,A
8.771220176,17.42796988,7.67360659,A
19.92098536,8.155499736,1.570704319,A
8.762184726,12.30755,2.599931959,A
24.18525344,13.23307567,8.842728349,A
12.98349372,3.744613595,17.4288156,A
16.75254007,10.44498062,19.73740013,A
10.24149062,15.0934176,2.999519058,A
10.74560438,12.8094299,1.541861623,A
15.24007148,10.07081731,0.151478032,A
12.78986728,2.99965187,3.310193773,A
10.70521042,2.266079462,5.470021275,A
24.41054809,8.741275648,7.45299146,A
16.23889282,0.565070534,12.46153887,A
15.86579864,11.05288661,19.74607409,A
19.64527067,7.646118345,1.479661683,A
12.78213695,0.680180019,12.39992307,A
17.95179992,5.337101982,1.814596231,A
16.14540178,18.93530475,6.0339439,A
9.830320801,2.066414262,7.014195116,A
11.69960237,9.047189896,19.35193751,A
13.63483572,15.26434113,18.28663002,A
13.85334879,18.72218839,14.57929345,A
6.76968505,4.606491109,11.60612085,A
15.56683509,9.506190998,0.073215153,A
14.02988468,19.69331194,11.84997979,A
19.02269108,1.078735735,11.06852155,A
24.33650427,13.42533565,9.307760351,A
9.278007103,6.216932977,2.842791814,A
22.06932898,11.37257561,16.74040367,A
20.83461584,9.924828645,18.00098466,A
16.90015564,10.75253582,19.63232737,A
14.12406283,6.986165437,19.4030068,A
5.273141448,8.183741269,11.32862195,A
6.749086619,6.843376957,5.393671255,A
17.80351985,10.01725936,0.499117854,A
16.98081158,11.03084069,0.308660932,A
24.31645569,13.01455172,9.027792882,A
6.619865859,6.078445893,6.513126262,A
11.57784676,5.177745772,2.08082584,A
21.99006113,17.01244459,10.78258232,A
9.882636891,17.39435846,13.97241236,A
12.360389,1.721580054,5.171613109,A
10.26437035,4.821716583,16.91434893,A
7.824580709,8.21193881,3.391825168,A
23.54527834,6.483811808,13.50266118,A
20.11515033,13.91456271,17.49808942,A
20.90976967,8.16542949,17.73325771,A
7.978712949,5.554209406,15.27189318,A
21.83790668,7.710491297,3.22550683,A
8.211192069,10.90159276,2.9087356,A
18.52722555,2.939000807,4.08804541,A
14.18380077,9.613340607,0.181299581,A
15.77586739,10.72474126,19.89150318,A
17.77817888,12.47927992,19.20890795,A
12.69333853,8.14282701,0.541401364,A
18.60982014,4.935735043,17.63950685,A
18.63024699,5.300040416,17.94811743,A
8.122621459,16.28226026,6.534954686,A
15.42825118,9.800623129,0.070305317,A
14.62067961,14.85680152,1.33219751,A
7.659832736,9.880851222,3.452652589,A
21.37548521,12.8229693,2.864184488,A
12.5589883,16.23128712,2.640696148,A
13.89975718,10.24159818,0.158877892,A
14.34290724,0.48771035,12.80721466,A
13.64960401,0.687988063,7.003781611,A
17.18788347,16.2105547,2.551779227,A
19.07328481,9.8744863,0.989074396,A
12.10162001,2.13140407,15.16958496,A
13.12635955,0.438586174,7.797651253,A
14.30710408,8.173586412,0.329787452,A
6.250914124,7.604519668,13.97079283,A
14.46980856,14.68842756,18.73873138,A
13.09540598,8.486049335,0.469895295,A
17.97340138,15.28249516,2.134793168,A
15.9126732,8.00710354,0.312566988,A
15.22443477,7.835937956,0.442200857,A
14.97315091,10.25542797,19.82573302,A
13.43193343,5.429164145,18.61922704,A
14.6093271,19.02550489,6.090804889,A
7.601168663,7.115361964,15.84865702,A
8.913976325,16.27375397,14.71363553,A
15.23789214,9.784690956,0.189080099,A
16.47069801,1.315072966,14.48638867,A
6.89343869,9.595738685,15.65067366,A
16.16028562,12.50080911,19.46642306,A
16.46025436,3.713735267,17.55334618,A
21.38633466,3.087350826,13.28603652,A
11.40809031,18.71342393,13.19170351,A
14.07937224,19.76887806,9.082456461,A
19.88775591,16.6640395,15.60480952,A
7.282669306,3.987967449,8.07758573,A
9.438808141,1.723348421,10.49570657,A
7.530452805,16.49513515,10.49428084,A
11.77169042,1.705858641,14.33727562,A
19.86964406,6.285949254,17.82127343,A
9.806329014,8.869905622,18.43814469,A
9.733258166,8.354770222,1.6880669,A
16.24912589,14.81047324,18.57306165,A
24.06689901,12.79816597,6.898953239,A
15.16330673,19.13257687,13.89690689,A
9.99177288,14.88136478,17.10148678,A
14.86102073,10.28709517,19.93548694,A
23.33776365,15.22738145,11.10226418,A
21.17725564,15.84258173,4.955085285,A
19.82786728,18.56668636,8.369464961,A
11.21862414,11.10784173,1.014820028,A
13.54895844,3.934685312,17.76707814,A
16.082497,11.34275839,0.324569775,A
11.4335954,18.63331383,6.659936671,A
9.827080263,5.155414166,3.078899989,A
14.84253929,11.83418007,0.327052627,A
9.217816318,15.32304398,3.917716203,A
15.94839579,10.33220526,19.88964929,A
16.10978008,10.81961034,19.83875232,A
15.89378374,17.71375903,3.866109568,A
21.42919373,4.2682961,5.248399776,A
23.09705218,5.685520449,13.82212335,A
23.73738649,5.568632319,9.717211187,A
11.85855102,10.96758604,0.62380061,A
22.14899408,4.499014111,14.00334301,A
9.132284816,5.018923074,16.22652244,A
18.4511098,9.921242945,0.768773361,A
21.37068004,2.581519815,11.24792105,A
16.80541448,18.97723857,13.82258892,A
15.74117577,8.693482146,0.172664473,A
11.15824016,10.98035741,0.865880461,A
12.65849809,4.368299394,17.89987565,A
14.26702408,16.80541422,2.744900729,A
8.172295997,5.599343974,4.276696394,A
20.1007558,2.986751564,5.221078811,A
11.97372473,8.841171595,0.563918262,A
14.32375105,6.524043167,19.29673008,A
14.07833001,8.906124098,0.236831251,A
23.62549057,14.76278626,11.10999909,A
12.06320332,1.991563255,4.956205025,A
8.759149177,17.47659929,8.065163507,A
23.01100204,4.996775118,13.11257637,A
5.376766612,7.970943598,9.290246232,A
14.54480467,9.657255849,19.83349544,A
14.25744129,8.235537393,0.311712076,A
8.965261014,14.34490928,3.511299902,A
13.40449922,4.933803105,18.43637606,A
7.214694446,10.91540867,16.01425227,A
19.5399602,6.448702958,1.939262898,A
15.08900243,7.763051933,19.57798359,A
23.14444184,4.496404422,11.63604459,A
24.41155357,12.14536337,8.106967569,A
8.246852771,16.00860453,13.99465071,A
14.25832969,11.69850719,19.72591355,A
10.71612967,2.147421258,14.1983461,A
12.66733752,8.925070788,19.6131576,A
8.389596164,14.35203313,4.042443476,A
20.45158336,9.408087909,1.672593127,A
17.52814197,6.337318144,1.149243743,A
17.02186816,0.357194689,8.800239047,A
22.91310624,7.461338282,4.472505643,A
6.427348232,5.323438778,11.84324108,A
7.330498059,13.77957824,14.83182624,A
19.51062395,7.241753468,18.45087721,A
8.668154512,2.354834984,9.473247415,A
24.82773651,10.15575105,11.81582641,A
23.46254698,14.59374937,7.949373331,A
12.50896899,2.841731754,16.26296217,A
14.46879724,12.02390601,19.59433159,A
22.31602762,16.46427084,11.36754299,A
23.37797686,13.59824775,13.76871561,A
14.04346202,16.97232719,16.9666997,A
6.496642296,12.10915925,14.60503166,A
15.87760031,12.85914128,0.661510535,A
5.721375049,12.92161139,8.645671982,A
13.40842548,12.34601301,0.522266004,A
10.36943016,1.217291447,9.424936313,A
9.165960578,5.986421111,16.8716845,A
19.89393162,11.93304491,1.5254951,A
9.496315838,8.256965214,18.05820999,A
17.21891946,7.604659217,19.37309112,A
5.557395458,7.163326236,8.708135641,A
17.11545219,12.00873967,0.493945658,A
16.59765198,7.952948805,0.496470401,A
12.32413259,0.584644963,11.12698679,A
9.431417617,14.34616354,3.063931034,A
16.53856357,9.973874158,19.72016414,A
19.1609387,2.121416993,5.701232385,A
10.55389491,18.73151444,9.108276855,A
13.79649899,11.3907146,19.68166426,A
14.41830821,3.030105092,2.983469365,A
9.923867871,5.933398095,17.47845605,A
20.95778153,12.93741707,17.34098338,A
11.75977051,16.05812483,17.14104926,A
15.17261952,9.688825113,19.85779035,A
16.18623373,16.52613491,17.45604126,A
14.87002666,11.98957396,19.66582222,A
20.81336182,15.47628629,4.142309908,A
18.88068465,8.443155848,18.91157744,A
6.745686814,5.783934514,13.55934676,A
14.60441292,19.72064692,8.479191255,A
16.8078273,9.496160094,19.69030372,A
22.35288123,9.243931254,16.59017495,A
11.87091585,9.122791804,19.39016559,A
15.15605564,9.736192383,0.108738325,A
10.0389164,4.369971278,16.55794119,A
8.749861341,12.96814106,17.08223548,A
22.61825641,15.48823574,13.18447993,A
24.07320149,10.78377636,13.95297311,A
13.36544256,8.584968551,19.74801174,A
18.62470841,0.757741022,10.24009522,A
16.62785922,14.08283414,18.79859598,A
14.84456896,12.74829564,0.583932095,A
18.37857657,19.19006625,8.2626367,A
17.54106661,12.94829116,0.925139173,A
15.80793796,6.442842311,19.23925198,A
9.517542806,14.98873851,16.51059384,A
5.936424148,10.96923015,6.125451545,A
13.31944441,12.14958025,19.45796395,A
19.59969765,11.61836939,18.6517586,A
15.89028892,16.89248384,17.13352259,A
17.7252376,6.309796436,18.71205194,A
14.45500173,8.696692686,0.155162019,A
8.234655217,5.934296018,3.985866988,A
14.32326482,5.288567027,1.380523915,A
21.30079354,6.724718588,3.09405082,A
16.73609255,8.462240579,0.354753292,A
19.1040612,15.16454214,2.735475377,A
7.620359901,3.689791341,11.90301587,A
12.1343004,14.95105391,1.844797799,A
18.59125146,19.00146609,7.902970249,A
16.25679982,10.29207916,0.186775629,A
9.429276425,13.25857253,2.514931913,A
20.45792824,17.29128802,6.225818103,A
10.33967931,18.52213176,11.32606091,A
11.61990677,9.032627145,19.2193185,A
14.02331568,16.41220374,17.58247284,A
6.92500537,6.245527398,5.796837843,A
14.51660929,15.96704368,2.126037256,A
22.53706623,12.72893497,15.7975333,A
17.65887092,3.484124659,3.116351354,A
22.54768952,13.93339158,5.039329979,A
21.08492182,4.370637773,15.41819781,A
8.041711627,12.56636083,3.458458172,A
16.31975346,13.57085928,0.897566111,A
17.95493923,13.62949215,1.240492735,A
15.39422082,9.794919977,0.095502909,A
17.57834315,15.51680336,17.82891231,A
18.4569361,6.040397982,18.35570383,A
16.66454015,10.06729216,0.290210677,A
15.37574393,9.879445429,0.020589884,A
14.40392367,4.839488139,18.40113326,A
15.22152986,9.908093845,19.85268462,A
17.06642222,8.277147163,19.47285886,A
20.57754659,17.78940224,12.40449744,A
16.0409555,5.89077657,19.02824364,A
10.28458551,10.83109998,1.326090132,A
14.99159506,11.57368211,19.72669612,A
14.93845526,11.38928052,0.277962146,A
15.47816743,9.998320781,19.94241033,A
10.8504165,5.88740546,1.956743658,A
19.86699734,13.86935475,2.309332675,A
23.72597804,14.4660637,8.724578845,A
7.521012845,8.715348475,3.672081823,A
17.00631574,10.78685606,19.73802062,A
15.77772688,8.146637385,0.291433137,A
18.82802822,10.45800374,19.16001875,A
22.28730562,16.00431998,6.941537479,A
23.54354797,4.926427749,9.253242637,A
6.655525714,5.963501906,6.562788867,A
16.37200143,8.798654076,0.328298281,A
10.65650822,11.3020254,1.196810658,A
8.608650663,10.68280203,17.50047658,A
14.60194237,10.36096161,0.092905239,A
22.0072212,6.900423754,3.627075357,A
19.5181623,2.678086676,4.990605237,A
14.61793544,4.049034623,17.98007949,A
6.047262419,9.774122201,14.28629188,A
13.84738016,19.89539525,10.28054991,A
7.609034712,4.750476215,14.0038245,A
6.036744663,11.93413157,6.214171177,A
7.757723604,6.320055673,15.53250632,A
13.61315373,10.69682302,19.79403144,A
14.37858438,10.29502218,19.8235206,A
12.87621788,3.273700899,16.96611428,A
14.90265111,9.381424974,19.92955493,A
21.98632215,8.89205696,16.91626157,A
21.82330675,16.79145727,8.026766845,A
14.32231421,17.4348453,3.395503393,A
12.79056674,15.6268721,17.85525513,A
16.69185443,1.663079915,15.03678039,A
16.36560653,7.029000175,0.600966542,A
12.14537267,5.905964908,18.49075072,A
21.95863361,3.72471413,13.19687187,A
13.88574464,12.99427087,19.35269938,A
15.21347944,10.713611,0.05821111,A
11.72127099,16.4764442,16.80928424,A
14.73707081,9.996220255,19.87830169,A
6.764321109,15.57339242,9.28486981,A
13.47058802,9.33649479,19.72537642,A
19.91868442,14.48896069,17.43498122,A
21.14949352,11.66653464,2.489250372,A
19.67281463,10.99140061,1.287059873,A
22.02836816,4.889080355,14.71868391,A
16.06889919,0.372525665,8.282568811,A
16.19521069,13.70568542,19.15031554,A
15.07772389,13.26200312,0.665347344,A
13.40255916,18.78696763,5.752793765,A
14.22368095,10.35044943,19.92813024,A
23.13098068,4.586469796,8.309725897,A
17.34534337,10.4182377,19.69256798,A
16.52064136,13.83727258,18.96442881,A
19.88210127,2.312369083,6.253034008,A
18.63024964,4.580937125,17.44808887,A
13.40457822,8.681221508,19.61562281,A
14.70662679,8.238707612,0.241286467,A
11.29240633,3.774888597,16.81199273,A
15.81896681,9.842719728,0.145639366,A
14.72695575,12.26141333,19.57147568,A
8.579540854,5.704698641,3.814103724,A
18.39859851,3.402701233,3.343035496,A
10.96292666,2.052947695,5.784091448,A
15.243783,10.00047072,19.92656459,A
15.52173079,8.401113434,19.66804333,A
18.31097435,1.968853827,14.90236561,A
19.02300629,13.01005951,1.515931498,A
8.532570283,2.769341278,11.77663868,A
18.7233243,1.757500585,14.03744431,A
12.25056463,6.053884419,1.27872754,A
19.03088437,8.967014343,18.93282282,A
11.72872746,11.69809455,0.872893251,A
22.7369207,10.60045004,16.06278795,A
6.895178971,12.773363,15.06264553,A
18.63021548,10.50357588,0.762307654,A
20.22329938,5.302697208,3.079748399,A
11.39640457,1.80976847,14.3725291,A
19.93107812,3.032610507,5.159146596,A
6.679359302,13.71080612,13.86240025,A
1.139852234,17.68742169,6.175423174,B
16.56633206,14.0014129,14.16386124,B
13.67371543,20.16156175,19.20571714,B
0.599473476,22.50493148,12.31020829,B
11.15324993,14.24754478,2.045530122,B
9.513331782,23.40042665,19.24026275,B
3.389409281,18.08317735,2.816714048,B
18.52642401,16.50902298,13.44788062,B
3.382038779,13.35198715,6.756177587,B
3.372424534,14.53431905,14.89481863,B
18.11498736,21.51195094,15.51094221,B
4.800832228,13.65159046,15.60596042,B
12.10544565,11.58513094,5.093887196,B
11.04957596,18.94703032,0.210020743,B
10.16363939,24.69592188,1.220924709,B
4.07519714,14.71762885,4.139713625,B
2.983731049,13.12981633,9.077550455,B
3.18131604,25.31136858,14.75493955,B
10.07138496,20.25585189,0.144512654,B
10.87146717,24.15506502,1.102545592,B
12.68582222,20.36788886,19.53690854,B
2.309962345,22.48497569,15.79028793,B
10.95790683,10.37498803,12.41789379,B
9.605790188,20.23831791,19.91670277,B
5.255224692,28.27046616,12.41947042,B
8.356397363,15.25739857,1.486669876,B
10.0333354,21.15699288,0.142919036,B
9.518304067,20.98241774,19.83485807,B
10.38098791,18.811951,19.88744813,B
10.92945443,16.17930598,0.817265734,B
14.24330094,24.10583355,17.88529811,B
7.539338523,17.89086852,0.585521615,B
6.45084631,20.09965594,19.2083266,B
9.759999745,25.29625682,1.621065916,B
0.415080752,18.03938002,10.82858743,B
13.35722095,14.5682861,2.433473532,B
14.20287087,18.80890398,18.82134436,B
10.46625695,18.86323528,19.8588684,B
8.309721542,20.18984608,19.74787047,B
10.99563914,22.10109373,19.5601425,B
12.24119986,22.18168212,19.30927698,B
11.02825452,17.63671141,19.54898814,B
13.23281044,27.0233854,16.29560341,B
6.41828551,29.29610524,10.1197643,B
19.41558789,17.22944914,11.36646988,B
12.6128271,19.81382672,0.391758249,B
5.81362697,11.0179616,10.49100015,B
17.720311,21.21768976,3.959745874,B
14.4147829,27.89496064,13.845709,B
9.354833252,17.30609938,0.440570441,B
0.494764756,22.38612128,10.06689711,B
10.0836172,20.24832348,0.064816634,B
11.14742244,26.62804356,17.24327246,B
10.50330592,16.22778723,19.20697267,B
12.52640931,16.88914577,19.11793978,B
19.83147824,21.17266197,9.284509242,B
16.70968371,23.26643879,3.389794056,B
12.0227878,20.12283656,19.66185861,B
8.859219124,14.40191415,1.838803965,B
11.48803435,20.68189268,19.75528657,B
8.377673103,29.50318234,7.829446724,B
9.965795075,19.97220542,19.95171986,B
1.634204252,23.24678089,14.34178764,B
4.455188241,16.18627857,17.25629987,B
10.90324657,15.85161919,0.981769575,B
11.08729107,24.08397784,1.021913607,B
14.5096836,23.11486006,1.791309405,B
17.27852984,23.51310258,15.68474513,B
6.126677023,16.40003801,1.640376774,B
10.36893667,21.26196568,19.75379793,B
18.34170037,15.33700133,7.273284142,B
3.910800559,13.83401129,5.212938108,B
11.61406849,29.33075225,13.19491607,B
10.08655163,11.57065693,4.891454855,B
12.40928636,16.87323896,19.13636561,B
5.167834626,13.76610256,15.91092408,B
10.34292611,15.36785233,1.300069582,B
12.70852711,11.62994886,5.621284498,B
3.452367712,26.85340987,12.5639669,B
15.90479429,19.01061305,2.159566087,B
15.28627808,23.81008769,17.57851813,B
0.143901337,20.19513756,9.19538143,B
12.06215028,10.34642717,8.954681235,B
0.752678319,23.09891711,11.55971332,B
8.187536412,24.61916356,18.63529559,B
13.93271848,16.26727115,1.663986903,B
3.370768979,14.63071928,14.99323107,B
19.32565565,18.39370692,13.15587613,B
11.74288168,15.92787971,18.81459929,B
11.6070689,18.97335616,19.73621487,B
2.006771604,25.8380558,10.63097989,B
7.602785344,22.77402361,19.25768897,B
10.71915764,19.96599086,19.96812506,B
19.20496955,22.45270971,13.00334124,B
10.66600389,21.02134848,0.200785303,B
13.75295491,10.84601014,8.657455268,B
12.27421305,15.34243662,1.54124581,B
11.56592346,25.3161555,1.845725278,B
18.29601326,17.02239168,5.612947091,B
12.15213229,24.49029933,18.60939393,B
9.639117155,20.91891732,0.059142949,B
7.760780965,19.61719721,0.402020809,B
0.263545676,20.28970978,8.128632953,B
13.13562033,25.79017063,17.44429577,B
9.774201619,21.50911647,0.142004894,B
3.305918936,23.23366244,3.522087508,B
14.86502253,14.68887523,3.205454708,B
13.71511042,22.65205128,18.85508318,B
10.22125641,19.27274711,0.194577213,B
7.548671294,29.41927425,11.31878075,B
8.73070988,20.39441784,0.18721398,B
0.697806611,23.34476718,11.24901747,B
0.837880385,16.39201766,9.964852141,B
4.679633688,15.63913729,17.10056717,B
12.6221187,22.57002904,19.27194592,B
15.08132043,12.93246363,14.57452999,B
2.761104243,14.5505322,5.894525797,B
19.79065614,18.78942302,10.32784037,B
8.612194462,20.55273402,19.7718061,B
17.54041608,18.86621936,3.691425551,B
7.466625653,24.29843459,18.56431148,B
9.434000137,19.12076907,19.87264041,B
8.217031004,18.10500207,19.60841576,B
10.77042057,28.99390266,13.87180177,B
8.669263121,17.11260327,19.30800435,B
10.30763066,20.08192322,0.045442683,B
12.65020695,10.4651116,10.95107463,B
12.57891934,14.13386844,17.55882335,B
10.56938059,28.85448194,14.41682995,B
6.743252326,20.26914485,0.552726616,B
9.224512098,20.82325073,0.188272267,B
2.071687702,20.09563654,4.094690597,B
9.910220684,11.17401462,5.598572783,B
9.726672475,20.61498523,0.131337438,B
7.379398764,18.40969548,0.649154075,B
6.171070147,15.04505557,2.342490143,B
7.414683921,22.74725132,19.09336263,B
7.74194919,21.73541809,19.42068179,B
1.93514495,15.28916595,6.947961785,B
14.17414918,23.88655519,1.8656263,B
14.95849835,13.81467898,4.047030137,B
11.86524943,22.01552518,19.45873983,B
9.139039085,20.89753075,0.214213659,B
17.36356165,25.14292451,5.91158293,B
11.63977142,17.59780496,19.54708533,B
13.56943633,28.02132969,14.5728704,B
10.25213346,25.10662907,18.42471677,B
7.869891804,19.35072851,0.417015867,B
7.627099643,28.39235724,5.250942105,B
18.50380189,20.47389599,4.93069667,B
16.73244564,26.6269949,7.182305948,B
14.5833912,13.97187673,16.29124071,B
1.277313624,23.62745656,12.77720065,B
15.85139797,16.33240986,3.011960089,B
10.6357359,20.57483388,19.78012504,B
15.12890599,28.44368565,9.287297136,B
1.36756655,18.67768129,14.79030436,B
6.592792254,11.0096208,7.368401497,B
18.24315954,19.33711811,4.5413449,B
11.72682607,28.69487073,14.54075715,B
10.20671204,16.65347356,0.704742023,B
5.303519522,14.89762084,2.98089854,B
13.22719573,24.45250661,1.873962455,B
17.65539981,25.98913335,11.9052238,B
16.57792217,19.90330931,17.51863573,B
11.80290622,12.2900429,15.9699191,B
12.82940523,20.46005729,0.55453322,B
14.41057257,13.0835106,15.40311456,B
10.1306236,29.62585745,12.44170588,B
18.49652691,14.91026752,9.029371194,B
2.810491044,19.16303357,16.7484992,B
16.72686926,12.66024974,9.601876929,B
0.662283004,23.25152424,8.780819168,B
11.04083365,12.41803344,3.621813957,B
13.14432898,12.39951665,15.55384658,B
9.801844257,15.04522635,1.37800182,B
14.38176773,28.11055173,13.81758614,B
8.904591251,21.03722477,0.209044303,B
11.01158242,21.01156952,0.23063436,B
3.418565692,16.42862914,16.5097517,B
4.729572846,23.45732696,2.394386031,B
1.508572958,14.98655683,10.03650681,B
16.65150659,26.45041163,6.457931516,B
13.35515076,22.02289909,19.0178033,B
1.627578333,15.3622084,7.317989624,B
7.335091005,13.99418028,17.35831398,B
14.12916594,19.55183016,1.046451802,B
6.332478613,10.74946869,10.36571367,B
17.76032627,25.82017751,8.025378922,B
5.592064192,25.09594688,2.786638214,B
8.016194864,25.13835776,1.746172773,B
10.71990867,22.27162946,19.63678911,B
10.54431512,11.22590404,14.71432311,B
4.647490126,19.96666025,1.621281603,B
7.393095687,11.920982,15.11502699,B
5.459897325,20.63172702,1.224463697,B
3.460640491,12.60859486,11.04211181,B
17.5209608,13.93198298,7.851121483,B
16.33783042,16.86792279,16.96575613,B
